timestamp,server,type,fingerprint,nickname,rss_kb,vmsize_kb,hwm_kb,frag_ratio,count,total_kb,avg_kb,min_kb,max_kb
2026-01-04T02:00:01,go,relay,36F2FA08B1743506A8AB08F2A144B0E47D976FCE,seanprice,1259408,6188504,2349008,4.91,,,,,
2026-01-04T02:00:01,go,relay,DA37D8D5215149929DF4327531ACDB0CA810E18F,sheekmsp,1692432,13888780,2397240,8.21,,,,,
2026-01-04T02:00:01,go,relay,BE7B16A86CCF4923982C268F0FBFA3E67D18B0F2,shinigami,3107904,5485632,3767132,1.77,,,,,
2026-01-04T02:00:01,go,relay,E03FF7B3AE4960C1150290637C243ADF8D9F2183,sixpress,3248492,5485700,3900916,1.69,,,,,
2026-01-04T02:00:01,go,relay,A9741E7847B514B939DE51DFDAC0D769E6C2AD83,skindreduk,3152284,5484920,3829128,1.74,,,,,
2026-01-04T02:00:01,go,relay,A51976FE0BB7BF1E87C1229D409621BB879EB780,slickslim,1793640,13888724,2260360,7.74,,,,,
2026-01-04T02:00:01,go,relay,7104DCF4DBFFAD180719BF216E5A0D90996D392D,slowthai,1426572,13889712,2350420,9.74,,,,,
2026-01-04T02:00:01,go,relay,42E422135195B25FE4E946B4BC9E11DB52A80A1A,slugatm,1711872,13889024,2393876,8.11,,,,,
2026-01-04T02:00:01,go,relay,CB7E6C4970485C8DC4D158D03F6A56E1F96DA54C,sounwave,3136108,5485712,3855468,1.75,,,,,
2026-01-04T02:00:01,go,relay,5CA1EBAC7D56273D719B3405DC361DCFEACC4863,statikselektah,1708520,13889396,2475244,8.13,,,,,
2026-01-04T02:00:01,go,relay,5B28B21F6967A3B789142C3905FDD7C28DB68BF5,stoneytony,3224388,7582108,3910380,2.35,,,,,
2026-01-04T02:00:01,go,relay,CF47FDFBA5FA566D1B693846E2A537E27A041436,stromae,1715296,13888756,2337084,8.10,,,,,
2026-01-04T02:00:01,go,relay,1AA29AC04B5C3B78F2ACAC79B4083090447DBC11,stylespmsp,1659800,13888968,2267684,8.37,,,,,
2026-01-04T02:00:01,go,relay,04BDE37C97182C134102E912CD0936C98C5D2653,summerwalkertl,1795044,13888564,2502364,7.74,,,,,
2026-01-04T02:00:01,go,relay,8E543154E94A44D5103724B704B3B79CAE41CF4B,swizzbeatz,1806928,13889232,2383332,7.69,,,,,
2026-01-04T02:00:01,go,relay,C2EF27FD5B6B6AD98A51B381C91024BC71185186,sza,1773360,13889800,2386232,7.83,,,,,
2026-01-04T02:00:01,go,relay,F34F2C7910F41D68543B38FB949A7DC8FDA79537,terracemartin,3172004,5485164,3849500,1.73,,,,,
2026-01-04T02:00:01,go,relay,E6736309FB39738910A0DC2797F39669DA4BF51D,thurmeeboy,3901988,5485688,3974100,1.41,,,,,
2026-01-04T02:00:01,go,relay,8E663773B6489347EE34C6D3FFCFD9D6FC80A2DE,timbaland,1754112,15986612,2600332,9.11,,,,,
2026-01-04T02:00:01,go,relay,244C6661FEE1BD7C40EBCEB36612B275B8F97B96,tivasavage,1796292,13889228,2477704,7.73,,,,,
2026-01-04T02:00:01,go,relay,C05A51EF9DF1FE798F7E1272D1D5BF3C23B4F97C,tiwa,1795392,13890400,2310732,7.74,,,,,
2026-01-04T02:00:01,go,relay,92385C2E795133749BCDC49E1C586E53397662DC,tokirei,3168464,5485692,3896004,1.73,,,,,
2026-01-04T02:00:01,go,relay,57AEE80B2535D9FC7AA17FD2B6F8576F6ADC11EB,tokischaa,3236984,5485692,3879332,1.69,,,,,
2026-01-04T02:00:01,go,relay,7D09A0DE5DCC20401E9E2EA952922BE93B6937D8,tomppabeats,3262556,7582928,3952468,2.32,,,,,
2026-01-04T02:00:01,go,relay,7C97D58C62A3CAE2784C800BC520CB6F19C5C3AE,tydollasign,1707916,13889480,2301520,8.13,,,,,
2026-01-04T02:00:01,go,relay,79225623797A4F468425FDF3FFD2C04F867B3E2E,ukdrill,1608252,13888796,2415484,8.64,,,,,
2026-01-04T02:00:01,go,relay,6F609955F83F946F1DB8C9DE376B354CC26AC4C9,wale,1784260,13889588,2289780,7.78,,,,,
2026-01-04T02:00:01,go,relay,5162012179D0F629F9B783199F70D07580FCFCD2,wicca,3163428,5485700,3882764,1.73,,,,,
2026-01-04T02:00:01,go,relay,44C845AFD63CACFF2E921C2AB74673837670590B,wiccaphase,3207412,5485692,3860708,1.71,,,,,
2026-01-04T02:00:01,go,relay,ADC97196DCFBF40A86615A6ECB2CCD8A13ED4FBA,wondagurl,3013852,5485620,3684608,1.82,,,,,
2026-01-04T02:00:01,go,relay,DCA7DCC498C1AC3D6B245F64D16981B8F3132D75,yaeji,1860004,13888860,2348384,7.47,,,,,
2026-01-04T02:00:01,go,relay,5BA2A32FC3EEE89B96F9CFD5B0E85C799E10B693,ygaddie,1744820,13888124,2250584,7.96,,,,,
2026-01-04T02:00:01,go,relay,9ED7F0E74242DE02E3FBC4EC9ECA977AA9996C09,yodwolfgoat,3116044,5485708,3756908,1.76,,,,,
2026-01-04T02:00:01,go,relay,0DCC4EB238BF7AD833D2A1996C18768AF6FE04BA,yuripearl,3175776,5485632,3873300,1.73,,,,,
2026-01-04T02:00:01,go,relay,D6AF3D420A40FAAF738D6883080C77FDC4B548BB,yusefthecat,3640212,5485680,3734488,1.51,,,,,
2026-01-04T02:00:01,go,relay,B9CD24DC1E9E28FDFF7C0CA5D0FD82A4ED8F18BB,zacari,1639324,13888904,2439152,8.47,,,,,
2026-01-04T02:00:01,go,relay,B582D4EDEF5DAAD787856AFB2D5B9B7F2840C265,zillakami,1672424,13889904,2468900,8.31,,,,,
2026-01-04T20:34:22,go,aggregate,,,,,,,200,802659264,4013296,1109304,6554760
2026-01-04T20:34:22,go,relay,12E3D3AE15C3A4F39191EC69FF9FFB28A130A32E,9thwonder,4357652,7584968,4978612,1.74,,,,,
2026-01-04T20:34:22,go,relay,F14F2336C7FBCF654B670F765865CC471BC25465,absoul,4322356,7584924,4944416,1.75,,,,,
2026-01-04T20:34:22,go,relay,A07E9CE1BDBEB961EDBB68877DD6DF5043170745,aesoprock,4403656,7600364,5078996,1.73,,,,,
2026-01-04T20:34:22,go,relay,3D58330052417673530A63739E9596ECC4B7793D,alchemist,5064792,7597724,5064792,1.50,,,,,
2026-01-04T20:34:22,go,relay,E4E956B350A1DDD188A965327822DB3C00C7CB9A,ant312,5188408,7598980,5188408,1.46,,,,,
2026-01-04T20:34:22,go,relay,28585B8A2570CE58E626907F1531D41291004438,araabmuzik,4323284,7597676,4957292,1.76,,,,,
2026-01-04T20:34:22,go,relay,06C9034124A0E8D401E3378F17CA7F9EE00E94EE,armand,4972076,7583604,4999384,1.53,,,,,
2026-01-04T20:34:22,go,relay,2F506E337D75C2E879F8D7E5A2D043363D736180,asake,4403300,7599500,5027280,1.73,,,,,
2026-01-04T20:34:22,go,relay,6A39A3EF7075594C10D3009343B6693720090BC0,asapferg,4294464,7585024,4911308,1.77,,,,,
2026-01-04T20:34:22,go,relay,715620EF936D4CB4EB84BBD5D9CCEC7DDFEB4480,asapnast,5174320,7584956,5174320,1.47,,,,,
2026-01-04T20:34:22,go,relay,CE7B860158BC888E800B2C85F71059E03D69B2C8,asaptwenty12,5217012,7585164,5217012,1.45,,,,,
2026-01-04T20:34:22,go,relay,06AF6584EE7A3F5858A34B3693275B803F0CFBC3,atmosphere,4449628,7599540,5077136,1.71,,,,,
2026-01-04T20:34:22,go,relay,32D25F437EB58E246D30AABBEB5D74B5034CB875,ayrastarr,4379664,7600468,4998008,1.74,,,,,
2026-01-04T20:34:22,go,relay,FA624DA91B6F13076F83735B69331409BB834326,beatbutcha,4138380,7583540,4861960,1.83,,,,,
2026-01-04T20:34:22,go,relay,7481799A8BB7F2C93C9A3B0FE79E064FF1A4189A,bigflo,4346820,7599360,4952932,1.75,,,,,
2026-01-04T20:34:22,go,relay,700EF8E7CFCE35931497228161A592830636CEC1,biggeazy,4396096,7599480,4994964,1.73,,,,,
2026-01-04T20:34:22,go,relay,BD74F6E0ABFC9C3379019268E41BBBF493367198,bigkrit,4433152,7585216,5140440,1.71,,,,,
2026-01-04T20:34:22,go,relay,0833FA63031FD1007AAF386576B6CA2452460C5B,bigl,5500944,7599584,5500944,1.38,,,,,
2026-01-04T20:34:22,go,relay,B14E7F3B73FEFC6178BBADE2D9E0448F71B519DB,bigpoppa,4460216,7599512,5054324,1.70,,,,,
2026-01-04T20:34:22,go,relay,CD334D07B344FBC57765DD4233589B77F844D87B,bigpun,5333456,7600376,5333456,1.43,,,,,
2026-01-04T20:34:22,go,relay,0EF84E478749C4E2CC7B1BB1F9441E3AD7916C62,billwoods,4238528,7583536,4892880,1.79,,,,,
2026-01-04T20:34:22,go,relay,4C00F68D82B0B5461CC7B7D9EBD517CE25D496A6,blackmoon,5200384,7599568,5200384,1.46,,,,,
2026-01-04T20:34:22,go,relay,377BCE1D391AD77CF33D47FCB0DB9F09210D5649,blaquebeatz,4168852,7582584,4882804,1.82,,,,,
2026-01-04T20:34:22,go,relay,3AA910922EE4E3D03A84C4A1D0EB46B3B069AE6F,bluesfear,5325020,7599680,5325020,1.43,,,,,
2026-01-04T20:34:22,go,relay,A467604FC2E16F025011FF8C62224660DC256FA3,brentfaiyaz,4582868,7600460,5242188,1.66,,,,,
2026-01-04T20:34:22,go,relay,D099EE5472F5869C95171F959245BF4AEDCE1F72,brentwb,4458900,7600600,5127088,1.70,,,,,
2026-01-04T20:34:22,go,relay,EF0C0E004A84CD840BAB8919B9DBBF6F93AAC40A,buckshot,5323040,7599488,5323040,1.43,,,,,
2026-01-04T20:34:22,go,relay,3410DBEBB858581444C2C0062291BB72393876B4,buggsie,3983876,7583028,4795320,1.90,,,,,
2026-01-04T20:34:22,go,relay,9AC78E3B6362745594A8E71EAC08BA0B934DA6DC,buskdriver,5067756,7583540,5067756,1.50,,,,,
2026-01-04T20:34:22,go,relay,67172961BCC34DE065225EBBDE9D3A72E40EA386,busta,4546164,7600544,5136904,1.67,,,,,
2026-01-04T20:34:22,go,relay,8A5B9A2D0B37BE2F8ECFB14396EB4D432131D907,bustarhymes,5417008,7601252,5417008,1.40,,,,,
2026-01-04T20:34:22,go,relay,23AD693644B0243002B5FDD3120415CDF1AA2F6A,cardogotwings,4396468,7585052,5051920,1.73,,,,,
2026-01-04T20:34:22,go,relay,709F85CBDA8D756376D4A963C98BF9145883660C,chadhugo,4238464,7583732,4896224,1.79,,,,,
2026-01-04T20:34:22,go,relay,F87D6679F806C097FCF12117B77CAF7257C896C1,chuuwee,4215420,7583540,4923172,1.80,,,,,
2026-01-04T20:34:22,go,relay,8E0EDE6F6FB6F951DC65E177E72A102CEC429701,citymorgue,4521280,7600472,5140852,1.68,,,,,
2026-01-04T20:34:22,go,relay,55A094DCC9BBD9E9CE030C06B0F7541096C91DC2,ckay,5461632,7599612,5461632,1.39,,,,,
2026-01-04T20:34:22,go,relay,5EF4EF72C947126678AE5C90B71DC05AA7DF27AE,coldhart,4192220,7583540,4869336,1.81,,,,,
2026-01-04T20:34:22,go,relay,CF13375E92D6930C10E2D04148F3304E566E8621,conductor,4267924,7583596,5031240,1.78,,,,,
2026-01-04T20:34:22,go,relay,CCF02F7F696103A2C903D5C2D7213F9CB37A6C7E,conductorleon,4232384,7583608,4882100,1.79,,,,,
2026-01-04T20:34:22,go,relay,9DF93E821FA689F22131D40B52B617C4057BF75F,curtcollins,5006208,7583596,5041624,1.51,,,,,
2026-01-04T20:34:22,go,relay,913990B4999B201DE65800DFEA9AEBA106B3827C,dannysetlist,4091844,7583544,4803140,1.85,,,,,
2026-01-04T20:34:22,go,relay,68DD61F2A847AD9EB92253E48DBF7C82EF02B8D7,darickmemphis,5558516,7598740,5558516,1.37,,,,,
2026-01-04T20:34:22,go,relay,45B2D02E2695867C52D374CBE3A3FD4A591B45F4,daringer,4292464,7583484,5023492,1.77,,,,,
2026-01-04T20:34:22,go,relay,C5AC77ABC180ADBD48765FD839F12F4D9372A9DE,daringram,4230308,7583512,4910916,1.79,,,,,
2026-01-04T20:34:22,go,relay,9833F6E8B14BF3703E673D55DDBE07FD2A7F7222,davido,4405072,7599448,4985928,1.73,,,,,
2026-01-04T20:34:22,go,relay,596FE43471D0028C91AFFAEE84CF4D9A97864775,dblock,4629640,7599520,5211644,1.64,,,,,
2026-01-04T20:34:22,go,relay,BF834CD6439E3ACD750F8E08E80F437C0660110C,deante,4570236,7599612,5194660,1.66,,,,,
2026-01-04T20:34:22,go,relay,EC1A92957AE6EBAC5386429AE57EE7789B84FAFD,dennylaflare,4206996,7583536,4932756,1.80,,,,,
2026-01-04T20:34:22,go,relay,A9AE290E7EC3BA76FBEF71C282720EDBADA65C8F,denzelzel,5434348,7599456,5434348,1.40,,,,,
2026-01-04T20:34:22,go,relay,7D015F264746589D6E23CC8BAC9F6ECEE0C2447D,destinyy,5412032,7599632,5417392,1.40,,,,,
2026-01-04T20:34:22,go,relay,EFAD82577079C311AEDC8D7D3CFD9572C9919E5A,dizzeerascal,4574340,7599540,5224872,1.66,,,,,
2026-01-04T20:34:22,go,relay,6EE78440790F0DFFF6EEEEA459243B3F3962CC55,djpremier,4597120,7585016,5242652,1.65,,,,,
2026-01-04T20:34:22,go,relay,8921C5E789C272DBEE94E28E2153B661A6961A09,dondada,5243300,7583020,5243300,1.45,,,,,
2026-01-04T20:34:22,go,relay,5035CB1D40801F834280A25103A0DABDE673858F,dondadagold,4337264,7582628,4989944,1.75,,,,,
2026-01-04T20:34:22,go,relay,F1BF9AEC895AE6007CE58C1C81FA7BFCAFBED08F,dreamville,4699076,7600256,5324020,1.62,,,,,
2026-01-04T20:34:22,go,relay,272B6E6276D7AC4D63A9495461B5D7053B046E8E,duckworth,4665468,7599476,5276900,1.63,,,,,
2026-01-04T20:34:22,go,relay,BBB61146F4FB64B62635B50D700B059BA5E409B0,dukofdarham,4280788,7582344,4980496,1.77,,,,,
2026-01-04T20:34:22,go,relay,4D6D251F9EF665C1DB351ACD5329B4AEDFB57C93,eddierajah,4391524,7583540,5073356,1.73,,,,,
2026-01-04T20:34:22,go,relay,60F9DD87853EA004F0CCE108CF196DA3D41E35DE,edenshizzy,4592136,7599508,5200036,1.65,,,,,
2026-01-04T20:34:22,go,relay,CC9506FB736F968FB279578A9580353FA99DE7B7,elp,5497208,7598696,5497208,1.38,,,,,
2026-01-04T20:34:22,go,relay,3E25D2B1067278ABFA0383C3F09B8D0E9107F81A,elpee,5397908,7599480,5397908,1.41,,,,,
2026-01-04T20:34:22,go,relay,9EF829A82AA34BF14E6A6C88F26C5A80E030AB2A,elucid,4486404,7583796,5519696,1.69,,,,,
2026-01-04T20:34:22,go,relay,7F71C8E448372615A6B20D3760C32087127C0027,ericksermon,4649028,7600572,5220916,1.63,,,,,
2026-01-04T20:34:22,go,relay,D914B73BAA89D87DA21DBAB6B9E0AB44C0CD205A,erikb,4695412,7600636,5330544,1.62,,,,,
2026-01-04T20:34:22,go,relay,0844B7152D17D88FD995FE333E1030906D2A5800,fabfivefreddy,4539388,7599500,5105360,1.67,,,,,
2026-01-04T20:34:22,go,relay,C22D6A7ED3E8B700F1629B3443572B53C2AF1CD7,fatfat,4307084,7583520,5010784,1.76,,,,,
2026-01-04T20:34:22,go,relay,06FC5352149AA3A6CF81EDC0354F7633A537B66A,fireboy,4676304,7599376,5320180,1.63,,,,,
2026-01-04T20:34:22,go,relay,999A2499020793598B5829160071E17CA5B08E7B,fireboyoau,4618016,7600656,5231868,1.65,,,,,
2026-01-04T20:34:22,go,relay,164ADDC8AAD8E42A55EF6897E1126E5D5F6DA5D8,fishnarc,4389596,7583524,5063528,1.73,,,,,
2026-01-04T20:34:22,go,relay,0F2DE6B8966398CB59A85B6A3EF207203EB22248,flavour,4452448,7583716,5166932,1.70,,,,,
2026-01-04T20:34:22,go,relay,0AF47CEC63E8027696E23FE0210B10DBF7D2C4BD,gangstarr,5462172,7599588,5462172,1.39,,,,,
2026-01-04T20:34:22,go,relay,786E501F317444574EEE890479B9C2F4258E83EA,ghostface,4733824,7600404,5312004,1.61,,,,,
2026-01-04T20:34:22,go,relay,45346528534F2C771B3F4C62DFFAF186E797C512,gmebirdman,4380344,7582700,5063088,1.73,,,,,
2026-01-04T20:34:22,go,relay,6E6A8E0BE769490BB98F09C8D8BE6B4C547A9F3C,gmeboyz,4410768,7581712,5108536,1.72,,,,,
2026-01-04T20:34:22,go,relay,B74ED11FC7FC6C4E2111C0FF19F35073693DF4BE,grimmloc,5415164,7583612,5424948,1.40,,,,,
2026-01-04T20:34:22,go,relay,4ABAB61B3AE41ADDB4FA18DAF4FF445F7CFA68B6,gza,4701736,7601400,5375196,1.62,,,,,
2026-01-04T20:34:22,go,relay,CA71C191BA37649CEC9A77B91859E512E31B1D5B,harryfraud,4680016,7584980,5284684,1.62,,,,,
2026-01-04T20:34:22,go,relay,A2D216B867AEBE438A82F5405E37F430A7BEDD76,heemb,4507940,7583524,5202464,1.68,,,,,
2026-01-04T20:34:22,go,relay,D09767E2ACFF6F07952C90BBC0F3F74A239CE317,heemsensei,4504748,7583540,5217816,1.68,,,,,
2026-01-04T20:34:22,go,relay,62F2D6D6D9052760F40F48AD32A6857618F2EDDF,heltahskeltah,4659332,7599564,5248124,1.63,,,,,
2026-01-04T20:34:22,go,relay,8D55E78059CB694ABD69DEED64D444862B79D8E1,hitboy,4778184,7587068,5484096,1.59,,,,,
2026-01-04T20:34:22,go,relay,A0367659D3790B68172BC0C39912AA143C87F090,hitmayne,4356956,7583512,5038800,1.74,,,,,
2026-01-04T20:34:22,go,relay,50ABA0A89570EE0BABA1E6A55B4F374118697E37,horsehead,4625072,7583608,5272708,1.64,,,,,
2026-01-04T20:34:22,go,relay,D7295A1CF68A984318D7E43CFEF3E212A7E3B747,icyblue,4361852,7601356,4973696,1.74,,,,,
2026-01-04T20:34:22,go,relay,9B8E46CE5715E77598C86C0664F547FF4E36E317,jcole,5558820,7599520,5558820,1.37,,,,,
2026-01-04T20:34:22,go,relay,2CBDE2D92BF757E772BE7F38691D5EE6872A6394,jcolenc,4472776,7600304,5070236,1.70,,,,,
2026-01-04T20:34:22,go,relay,C1C7EFD31DBB4AE9BD1A20777673D4CE323CC9FD,jdilla,5259024,7585060,5259024,1.44,,,,,
2026-01-04T20:34:22,go,relay,BD180E22EC9D54326B0D4A56CAC22BC12EA756AB,jermainedupri,4323356,7586564,4946784,1.75,,,,,
2026-01-04T20:34:22,go,relay,ED7CD948FB98FACC4EEDF5C7A0B1326D3F17094A,jpay,4024216,7583592,4710224,1.88,,,,,
2026-01-04T20:34:22,go,relay,B139528D51A888E5EEA49805179E5648C92E6D95,jpegmafia,5365688,7601344,5365688,1.42,,,,,
2026-01-04T20:34:22,go,relay,B879DE0A6773779A4A660EA2FC5DF683703BEC35,jusscoogs,4211804,7583632,4844048,1.80,,,,,
2026-01-04T20:34:22,go,relay,C1EFC7157CB413043092F29301858FDAC71B9319,justblaze,4400416,7585172,5050012,1.72,,,,,
2026-01-04T20:34:22,go,relay,5D94B61F02ACD3713F1A5AF4F2049A0D8B925E15,justincredible,4767488,7582360,4782616,1.59,,,,,
2026-01-04T20:34:22,go,relay,A1BF56A4D5B64DDDF38718A306E8D189F2A5E32A,karriemb,3971984,7583536,4706724,1.91,,,,,
2026-01-04T20:34:22,go,relay,FECFBC298048903ACA1BE78F4536F4D9B5ADC61C,kashkash,4157220,7582448,4800316,1.82,,,,,
2026-01-04T20:34:22,go,relay,05CEC28A91C69E17046F6556A881800C8E8018D3,kdot,4443416,7599548,5076716,1.71,,,,,
2026-01-04T20:34:22,go,relay,3CF0891070C704BF2CCE14DE9CF14665E9FD3BE9,keithsweat,4699304,10290092,5047324,2.19,,,,,
2026-01-04T20:34:22,go,relay,97BC89D333D2624B29D172E3712AE44E88FE4AC6,kendricklamar,4847796,10289304,5112296,2.12,,,,,
2026-01-04T20:34:22,go,relay,EF237387E08B2DE9F02E557B60C01F0D7AB91CB4,kenmani,4724844,10292572,5028800,2.18,,,,,
2026-01-04T20:34:22,go,relay,AC407C86305D2EB80258499CCBA6C236FCFE7C5C,kennethwhalum,4014684,7583536,4640208,1.89,,,,,
2026-01-04T20:34:22,go,relay,F2E5CDE0BF294EA5A680F72B35295B197B8ACBA7,kidink,6444716,10271020,6444716,1.59,,,,,
2026-01-04T20:34:22,go,relay,B561DA50271A92F802375F4AC93362AE0E754555,killermike,4687448,10287468,4982436,2.19,,,,,
2026-01-04T20:34:22,go,relay,1DECCBD84C2F5AB75933E4B43EBC921CF8BE33A1,knottedhair,4125456,7583608,4853096,1.84,,,,,
2026-01-04T20:34:22,go,relay,3AA1B8821F7E86E5A4E4A57C86804A978B8DD55A,knottsac,4233984,7583544,4944804,1.79,,,,,
2026-01-04T20:34:22,go,relay,1B8B690E04E9AF7A4804D006CEAFBFE7CFB1D8C8,knuckspeck,4822692,10296192,5087808,2.13,,,,,
2026-01-04T20:34:22,go,relay,9D0466F96B064B0E48D528F335A1CF3B736D5CAF,knxw,4783320,7583536,4790256,1.59,,,,,
2026-01-04T20:34:22,go,relay,337C8C770C3B9F455C84DC0FF4FCE379C1612FAA,knxwledgej,4214136,7583540,4918904,1.80,,,,,
2026-01-04T20:34:22,go,relay,BB4A7EE762574B30831663770065FCF993225F3C,kokoroko,4994308,10295268,5329012,2.06,,,,,
2026-01-04T20:34:22,go,relay,4201AF46B142178338282D95CBA50D09E722BC4F,lanceyy,4727860,10313448,5177132,2.18,,,,,
2026-01-04T20:34:22,go,relay,01E52BC4FF6B421983D78A918041304D7BC132FC,largeprofessor,6474764,10305328,6474764,1.59,,,,,
2026-01-04T20:34:22,go,relay,9F5D1083287FC01E814B183566F594547B69AA26,lazerlondon,5146652,7584996,5146652,1.47,,,,,
2026-01-04T20:34:22,go,relay,F4F016C70B792918FBBC14CDB01B1C868584B8F9,lexluger,6336544,10302752,6386720,1.63,,,,,
2026-01-04T20:34:22,go,relay,7ED3CB5CFC322122E472517B7FBEDB2A6075C248,logic301,6417236,10277144,6417236,1.60,,,,,
2026-01-04T20:34:22,go,relay,96DE1B0FD75D39B01C3C37EF3691E82C3ADB2E0D,loofawrld,4055844,7583588,4770680,1.87,,,,,
2026-01-04T20:34:22,go,relay,4D0CB270B60D15FFAFFBAC896182373CD1E9815B,loosekaynon,4143636,7582908,4787148,1.83,,,,,
2026-01-04T20:34:22,go,relay,BB5B181E54A9F93015EC39C02B084DE98F9162DA,loyle,4583468,10288740,4825376,2.24,,,,,
2026-01-04T20:34:22,go,relay,3259EC9187DC5D75640D358C44B5862D1E189F1B,loylecarner,4941644,10287624,5323400,2.08,,,,,
2026-01-04T20:34:22,go,relay,2B7331B044379B58A5A3607775A330E8F54BF7B2,machinegirl,4212960,7583608,4968604,1.80,,,,,
2026-01-04T20:34:22,go,relay,AAE1BA8D54E022E41D70625D12D1BE2C2C5F0EC4,madlib,6554760,10341812,6564076,1.58,,,,,
2026-01-04T20:34:22,go,relay,7E2CFFF8D68F02B5F0665EEBB58D3357934AD7C8,majorlazer,4067936,7582024,4752780,1.86,,,,,
2026-01-04T20:34:22,go,relay,C7420974F69F91DA57FB97ECA643787A8ABCDE45,mariovega,4127628,7583600,4787676,1.84,,,,,
2026-01-04T20:34:22,go,relay,556C9A64ED5489352B402ABB784B70CAE243D37C,marleymarl,6360716,10311448,6462916,1.62,,,,,
2026-01-04T20:34:22,go,relay,D3A62DD9F8106E5CAA6294D63DD404247D13AC43,meddicineman,4092476,7583536,4769244,1.85,,,,,
2026-01-04T20:34:22,go,relay,DBB79FC130B319319B746FF9A381A6A59373DB7B,method,4946880,10285788,5236476,2.08,,,,,
2026-01-04T20:34:22,go,relay,8703759CCE41BE998CF57C269D7F874539017711,methodman,4826244,10318236,5128100,2.14,,,,,
2026-01-04T20:34:22,go,relay,84DC5FB86F2F78D74ABE1D18AAAF698D562AF28D,mikeposner,4087936,7583088,4822404,1.85,,,,,
2026-01-04T20:34:22,go,relay,192AF0E93A797423E093D9C553B5E40EEB7F9888,mndsgnsf,3989576,7583560,4630284,1.90,,,,,
2026-01-04T20:34:22,go,relay,C874974907B10F982BD646ACD7C98D048E015CB5,moshtay,4083032,7582452,4784576,1.86,,,,,
2026-01-04T20:34:22,go,relay,957B22C1A161C13AC0FD71F46799DF244173C250,mustardonthebeat,6412192,10265544,6412192,1.60,,,,,
2026-01-04T20:34:22,go,relay,CCB4188DF7B2C177F10D6F470DB983CA031C779D,mykafrederic,4145404,7583600,4877212,1.83,,,,,
2026-01-04T20:34:22,go,relay,8E7FF58437C4B5D309A7F05C42F5149D6E220FBA,nastyyyy,4843476,10297424,5129172,2.13,,,,,
2026-01-04T20:34:22,go,relay,38479915BB81AF63518FBF6F80FB81C2BD89657C,nedarb,4131104,7583608,4869468,1.84,,,,,
2026-01-04T20:34:22,go,relay,84A437A564DC8770F55F4CEB86738801322400AC,neptunes,4217908,7583488,4892276,1.80,,,,,
2026-01-04T20:34:22,go,relay,83331919E28138FD3FC8F891C40FD048C47A834D,noid,6469928,10299404,6469928,1.59,,,,,
2026-01-04T20:34:22,go,relay,F116FEAFFB17BC4BA84018EF252848FA46E87CBA,noiddj,4125212,7583624,4732404,1.84,,,,,
2026-01-04T20:34:22,go,relay,0C153F744B6F9C7257A74C9E8CA405AD45362329,ocdp,1176868,6255200,2332696,5.32,,,,,
2026-01-04T20:34:22,go,relay,0114354ADC037C43CD7F11A708248894A06BF503,oceansample,1212736,6189704,2269816,5.10,,,,,
2026-01-04T20:34:22,go,relay,8F847846E2897B86296135EF224389A91787C3AF,ohnobeat,4960356,7583540,4978212,1.53,,,,,
2026-01-04T20:34:22,go,relay,858661F9B568B2760717CE081A51E91E01293F2C,olamide,1208052,6255008,2336316,5.18,,,,,
2026-01-04T20:34:22,go,relay,CF88271B9FEA3899D26E172E5E2307A80ABFC52A,oldirtybastard,1268680,6255800,2064756,4.93,,,,,
2026-01-04T20:34:22,go,relay,3A35CE48B12B12AC6743D6EC5EB63D32CA468113,olisykes,1259468,6222188,2068784,4.94,,,,,
2026-01-04T20:34:22,go,relay,B80DA2F0AAA1FDE20C404661AF536A498079B35F,orelsan,1207496,6189404,2308992,5.13,,,,,
2026-01-04T20:34:22,go,relay,91409792364E350872311C17D0D90D6D9984DF06,peterock,1109304,6188736,2298092,5.58,,,,,
2026-01-04T20:34:22,go,relay,3EA0E9CF482C1778DF9FD606D720DAB9CECC0B88,pharrellwilliams,1178728,6221708,2394256,5.28,,,,,
2026-01-04T20:34:22,go,relay,2AC4B5B6C3EA647612BB4AADC483C41D48ACFAA7,phyno,4114180,7583672,4806472,1.84,,,,,
2026-01-04T20:34:22,go,relay,9D34C99930F16BA3B4A024BB65A00EA63D394264,piffmarti,4914760,7582376,4973348,1.54,,,,,
2026-01-04T20:34:22,go,relay,3C0CC54E715A7E23A41F6A14F4D83DA3917E64AF,pilotkidhood,4017592,7583548,4711020,1.89,,,,,
2026-01-04T20:34:22,go,relay,F53D043CA3D1C05085027832F716138CD2BFD9B4,playboi,1207416,6222132,2572332,5.15,,,,,
2026-01-04T20:34:22,go,relay,7E1ACC1A49D2E65CD8FE35221B561512349A932F,playboicarti,1204132,6255112,2545468,5.19,,,,,
2026-01-04T20:34:22,go,relay,0842C38D6CDA0C9DA41032A43A4F30BF5264E13B,pmddawn,1257824,6220416,2565284,4.95,,,,,
2026-01-04T20:34:22,go,relay,3C49AE94C3D7EEDD9FB8F46FFCF345B6C702B86F,posner,5169532,7583172,5184564,1.47,,,,,
2026-01-04T20:34:22,go,relay,DE1D1CC7E36DDC58EB036E3ACA6CBA02EA8B1E45,posnerdetroit,4107260,7582844,4770228,1.85,,,,,
2026-01-04T20:34:22,go,relay,AB855E765A597B05B544DA77FFD17CE924781498,quelle,4102440,7583600,4758492,1.85,,,,,
